Date Essai;14/11/2021;;;;;;;;
Heure Essai;10:21;;;;;;;;
Frequence (Hz);1000.0;;;;;;;;
Fonctionnement;Uhing;;;;;;;;
Type Pilotage;Creneau;;;;;;;;
Nb cycles;1;;;;;;;;
Duree de marche (s);5.00;;;;;;;;
Duree d'arret (s);1.00;;;;;;;;
Vitesse (tr/min);1000.0;;;;;;;;
 ;;;;;;;;;
Nb points de consigne;2001;;;;;;;;
dt consigne;0.003;;;;;;;;
Temps (s);Consigne (tr/min);Vitesse du moteur (tr/min);Vitesse lineaire (mm/s);Courant (A);Angle (deg);Vitesse lineaire calculee (mm/s);Vitesse de glissement (mm/s);Deplacement (mm);Pas (mm)
1.3400;1000.000;1003.041;79.127;5.769;5.790;79.885;0.758;106.465;4.779
1.3410;1000.000;1004.891;82.112;5.892;5.786;79.971;-2.141;106.547;4.775
1.3420;1000.000;1006.351;82.112;6.155;5.783;80.041;-2.071;106.630;4.772
1.3430;1000.000;1004.891;79.958;5.909;5.783;79.925;-0.033;106.710;4.772
1.3440;1000.000;1004.891;79.127;5.954;5.783;79.925;0.798;106.789;4.772
1.3450;1000.000;1004.891;79.014;5.954;5.752;79.496;0.483;106.868;4.747
1.3460;1000.000;1004.891;79.958;5.909;5.752;79.496;-0.462;106.948;4.747
1.3470;1000.000;1008.006;79.014;5.909;5.747;79.681;0.668;107.027;4.743
1.3480;1000.000;1000.705;78.825;5.798;5.747;79.104;0.279;107.105;4.743
1.3490;1000.000;1000.705;77.276;5.665;5.747;79.104;1.828;107.183;4.743
1.3500;1000.000;998.660;72.478;5.591;5.743;78.882;6.404;107.255;4.739
1.3510;1000.000;998.660;72.478;5.591;5.743;78.882;6.404;107.328;4.739
1.3520;1000.000;998.660;72.478;5.591;5.739;78.821;6.343;107.400;4.736
1.3530;1000.000;998.660;72.478;5.591;5.739;78.821;6.343;107.473;4.736
1.3540;1000.000;993.306;73.044;5.665;5.739;78.398;5.354;107.546;4.736
1.3550;1000.000;993.306;74.442;5.665;5.763;78.731;4.289;107.620;4.756
1.3560;1000.000;993.306;78.031;5.797;5.784;79.019;0.987;107.698;4.773
1.3570;1000.000;994.864;79.052;5.797;5.784;79.143;0.091;107.777;4.773
1.3580;1000.000;1000.023;79.052;5.807;5.784;79.553;0.501;107.856;4.773
1.3590;1000.000;1000.023;78.031;5.813;5.796;79.721;1.689;107.934;4.783
1.3600;1000.000;1002.360;75.689;5.956;5.796;79.907;4.218;108.010;4.783
1.3610;1000.000;1007.811;75.689;5.956;5.763;79.881;4.192;108.086;4.756
1.3620;1000.000;1006.351;75.047;5.956;5.797;80.240;5.194;108.161;4.784
1.3630;1000.000;1006.351;75.047;6.034;5.759;79.719;4.672;108.236;4.753
1.3640;1000.000;1007.811;75.047;6.034;5.759;79.835;4.788;108.311;4.753
1.3650;1000.000;1006.351;75.689;6.051;5.759;79.719;4.030;108.387;4.753
1.3660;1000.000;1006.351;75.765;6.051;5.754;79.643;3.878;108.462;4.748
1.3670;1000.000;1006.351;77.314;6.034;5.733;79.351;2.038;108.540;4.731
1.3680;1000.000;1000.997;77.805;6.034;5.737;78.990;1.185;108.617;4.735
1.3690;1000.000;997.395;77.805;5.989;5.737;78.706;0.901;108.695;4.735
1.3700;1000.000;997.395;77.805;5.690;5.737;78.706;0.901;108.773;4.735
1.3710;1000.000;997.395;77.880;5.690;5.737;78.706;0.826;108.851;4.735
1.3720;1000.000;996.713;83.963;5.585;5.737;78.652;-5.311;108.935;4.735
1.3730;1000.000;993.890;83.963;5.585;5.758;78.717;-5.246;109.019;4.752
1.3740;1000.000;993.890;82.263;5.585;5.758;78.717;-3.546;109.101;4.752
1.3750;1000.000;996.713;81.054;5.505;5.767;79.062;-1.992;109.182;4.759
1.3760;1000.000;1002.360;82.263;5.505;5.768;79.525;-2.738;109.264;4.760
1.3770;1000.000;1003.625;82.263;5.787;5.768;79.626;-2.637;109.347;4.760
1.3780;1000.000;1002.360;82.263;5.797;5.768;79.525;-2.738;109.429;4.760
1.3790;1000.000;1003.625;81.054;5.814;5.767;79.610;-1.444;109.510;4.759
1.3800;1000.000;1005.572;79.240;5.884;5.755;79.596;0.356;109.589;4.749
1.3810;1000.000;1003.625;79.240;5.884;5.767;79.610;0.370;109.668;4.759
1.3820;1000.000;1002.360;86.230;5.884;5.767;79.510;-6.720;109.755;4.759
1.3830;1000.000;1003.625;77.994;5.884;5.761;79.519;1.525;109.833;4.754
1.3840;1000.000;1003.723;77.994;5.884;5.761;79.526;1.533;109.911;4.754
1.3850;1000.000;1003.723;73.158;5.884;5.761;79.526;6.369;109.984;4.754
1.3860;1000.000;999.731;71.004;5.884;5.761;79.210;8.206;110.055;4.754
1.3870;1000.000;999.731;77.994;6.027;5.761;79.210;1.216;110.133;4.754
1.3880;1000.000;998.952;77.994;5.792;5.761;79.148;1.155;110.211;4.754
1.3890;1000.000;998.952;77.162;5.792;5.759;79.133;1.971;110.288;4.753
1.3900;1000.000;998.952;74.933;5.792;5.751;79.011;4.078;110.363;4.746
1.3910;1000.000;998.952;77.162;5.737;5.748;78.981;1.818;110.440;4.744
1.3920;1000.000;996.713;79.845;5.724;5.751;78.834;-1.011;110.520;4.746
1.3930;1000.000;1001.191;86.835;5.587;5.748;79.158;-7.677;110.607;4.744
1.3940;1000.000;998.952;86.835;5.587;5.748;78.981;-7.854;110.694;4.744
1.3950;1000.000;1001.191;89.668;5.587;5.748;79.158;-10.510;110.783;4.744
1.3960;1000.000;1001.191;89.668;5.587;5.765;79.387;-10.281;110.873;4.758
1.3970;1000.000;1001.191;89.668;5.484;5.765;79.387;-10.281;110.963;4.758
1.3980;1000.000;1001.289;86.835;5.484;5.765;79.394;-7.440;111.049;4.758
1.3990;1000.000;1004.404;83.359;5.484;5.765;79.641;-3.717;111.133;4.758
1.4000;1000.000;1001.386;80.449;5.720;5.780;79.616;-0.834;111.213;4.770
1.4010;1000.000;1004.404;80.298;5.969;5.780;79.856;-0.443;111.294;4.770
1.4020;1000.000;1006.935;78.712;5.969;5.780;80.057;1.345;111.372;4.770
1.4030;1000.000;1006.935;77.956;5.990;5.786;80.134;2.178;111.450;4.775
1.4040;1000.000;1004.404;77.918;5.990;5.786;79.932;2.014;111.528;4.775
1.4050;1000.000;1005.572;77.918;5.969;5.786;80.025;2.107;111.606;4.775
1.4060;1000.000;1001.386;77.956;5.962;5.780;79.616;1.660;111.684;4.770
1.4070;1000.000;1000.510;77.956;5.940;5.753;79.165;1.209;111.762;4.747
1.4080;1000.000;999.147;77.918;5.808;5.753;79.057;1.139;111.840;4.747
1.4090;1000.000;999.147;77.918;5.808;5.742;78.905;0.987;111.918;4.738
1.4100;1000.000;999.147;82.830;5.538;5.742;78.905;-3.925;112.001;4.738
1.4110;1000.000;999.147;82.867;5.538;5.744;78.935;-3.932;112.084;4.740
1.4120;1000.000;999.147;82.867;5.402;5.750;79.012;-3.856;112.166;4.745
1.4130;1000.000;1000.607;82.867;5.402;5.753;79.173;-3.695;112.249;4.747
1.4140;1000.000;1000.607;81.658;5.453;5.769;79.401;-2.257;112.331;4.761
1.4150;1000.000;1000.899;82.867;5.402;5.769;79.425;-3.443;112.414;4.761
1.4160;1000.000;1000.899;81.658;5.453;5.769;79.425;-2.234;112.495;4.761
1.4170;1000.000;1003.917;76.294;5.518;5.769;79.664;3.371;112.572;4.761
1.4180;1000.000;1000.899;76.294;5.518;5.769;79.425;3.131;112.648;4.761
1.4190;1000.000;1000.315;73.838;5.734;5.769;79.378;5.540;112.722;4.761
1.4200;1000.000;1000.315;72.893;5.811;5.769;79.378;6.485;112.795;4.761
1.4210;1000.000;1000.315;74.442;5.811;5.786;79.607;5.165;112.869;4.775
1.4220;1000.000;1000.315;73.876;5.848;5.786;79.607;5.731;112.943;4.775
1.4230;1000.000;1002.944;73.876;5.957;5.786;79.816;5.940;113.017;4.775
1.4240;1000.000;1002.944;72.893;5.976;5.786;79.816;6.923;113.090;4.775
1.4250;1000.000;1003.723;72.893;6.002;5.786;79.878;6.985;113.163;4.775
1.4260;1000.000;1003.723;73.876;6.002;5.773;79.694;5.819;113.237;4.764
1.4270;1000.000;1002.944;74.442;6.002;5.773;79.633;5.190;113.311;4.764
1.4280;1000.000;1002.944;76.822;6.002;5.758;79.434;2.612;113.388;4.752
1.4290;1000.000;1003.723;82.830;5.973;5.741;79.251;-3.579;113.471;4.737
1.4300;1000.000;1004.209;82.830;5.862;5.741;79.289;-3.540;113.554;4.737
1.4310;1000.000;999.147;82.830;5.862;5.733;78.783;-4.046;113.636;4.731
1.4320;1000.000;999.147;78.069;5.798;5.733;78.783;0.714;113.714;4.731
1.4330;1000.000;999.147;78.069;5.712;5.725;78.677;0.607;113.792;4.725
1.4340;1000.000;999.147;78.069;5.705;5.725;78.677;0.607;113.871;4.725
1.4350;1000.000;1002.068;76.822;5.705;5.725;78.907;2.084;113.947;4.725
1.4360;1000.000;1002.068;69.720;5.712;5.751;79.258;9.538;114.017;4.746
1.4370;1000.000;998.660;69.720;5.910;5.751;78.988;9.269;114.087;4.746
1.4380;1000.000;999.634;69.720;5.910;5.770;79.339;9.620;114.157;4.762
1.4390;1000.000;999.634;81.658;5.949;5.770;79.339;-2.319;114.238;4.762
1.4400;1000.000;999.634;81.658;5.949;5.789;79.598;-2.060;114.320;4.778
1.4410;1000.000;1001.970;78.220;5.952;5.821;80.227;2.007;114.398;4.804
1.4420;1000.000;1001.970;78.220;5.958;5.821;80.227;2.007;114.476;4.804
1.4430;1000.000;1001.970;78.220;5.972;5.821;80.227;2.007;114.555;4.804
1.4440;1000.000;1001.970;78.220;5.982;5.821;80.227;2.007;114.633;4.804
1.4450;1000.000;1001.970;77.616;5.982;5.774;79.571;1.955;114.710;4.765
1.4460;1000.000;1001.970;77.616;5.982;5.768;79.494;1.878;114.788;4.760
1.4470;1000.000;1001.970;78.220;5.982;5.758;79.357;1.137;114.866;4.752
1.4480;1000.000;1004.209;85.059;5.982;5.747;79.381;-5.678;114.951;4.743
1.4490;1000.000;1004.209;85.361;5.833;5.747;79.381;-5.980;115.037;4.743
1.4500;1000.000;1006.254;85.361;5.702;5.746;79.528;-5.834;115.122;4.742
1.4510;1000.000;1003.236;85.361;5.702;5.746;79.289;-6.072;115.207;4.742
1.4520;1000.000;1005.378;85.361;5.424;5.748;79.489;-5.872;115.293;4.744
1.4530;1000.000;1005.378;85.361;5.323;5.748;79.489;-5.872;115.378;4.744
1.4540;1000.000;1003.236;79.429;5.424;5.763;79.518;0.089;115.457;4.756
1.4550;1000.000;1003.236;78.069;5.424;5.778;79.732;1.663;115.536;4.769
1.4560;1000.000;1003.236;77.880;5.637;5.779;79.747;1.867;115.613;4.769
1.4570;1000.000;1002.360;77.200;5.688;5.779;79.678;2.478;115.691;4.769
1.4580;1000.000;1002.360;78.069;5.688;5.779;79.678;1.609;115.769;4.769
1.4590;1000.000;1001.873;79.429;5.739;5.802;79.960;0.530;115.848;4.789
1.4600;1000.000;1002.360;79.429;6.019;5.808;80.075;0.646;115.928;4.793
1.4610;1000.000;1002.360;78.069;6.053;5.808;80.075;2.006;116.006;4.793
1.4620;1000.000;1002.360;78.258;6.061;5.808;80.075;1.817;116.084;4.793
1.4630;1000.000;1002.360;85.626;6.187;5.792;79.861;-5.764;116.170;4.780
1.4640;1000.000;1001.191;85.626;6.187;5.792;79.768;-5.858;116.255;4.780
1.4650;1000.000;998.563;84.870;6.187;5.768;79.224;-5.646;116.340;4.760
1.4660;1000.000;998.563;84.492;6.107;5.759;79.102;-5.390;116.425;4.753
1.4670;1000.000;998.563;78.258;6.061;5.755;79.041;0.783;116.503;4.749
1.4680;1000.000;998.563;78.258;5.918;5.730;78.692;0.433;116.581;4.728
1.4690;1000.000;998.563;77.011;5.895;5.726;78.646;1.635;116.658;4.726
1.4700;1000.000;998.466;77.011;5.821;5.730;78.684;1.673;116.735;4.728
1.4710;1000.000;1006.156;77.011;5.672;5.755;79.642;2.631;116.812;4.749
1.4720;1000.000;1006.156;77.011;5.651;5.748;79.550;2.539;116.889;4.744
1.4730;1000.000;1007.714;77.238;5.495;5.755;79.766;2.528;116.966;4.749
1.4740;1000.000;1007.714;78.976;5.583;5.761;79.842;0.866;117.045;4.754
1.4750;1000.000;1006.156;78.976;5.583;5.767;79.811;0.835;117.124;4.759
1.4760;1000.000;1006.156;81.092;5.623;5.767;79.811;-1.281;117.205;4.759
1.4770;1000.000;1007.714;81.243;5.623;5.767;79.935;-1.308;117.287;4.759
1.4780;1000.000;1007.714;82.225;5.623;5.776;80.057;-2.168;117.369;4.767
1.4790;1000.000;1007.909;82.225;5.642;5.776;80.073;-2.152;117.451;4.767
1.4800;1000.000;1007.909;82.225;5.864;5.777;80.088;-2.137;117.533;4.768
1.4810;1000.000;1006.254;84.001;5.894;5.775;79.926;-4.075;117.617;4.766
1.4820;1000.000;1006.254;84.001;5.927;5.775;79.926;-4.075;117.701;4.766
1.4830;1000.000;1005.864;84.001;5.927;5.775;79.895;-4.106;117.785;4.766
1.4840;1000.000;1001.191;82.603;5.927;5.769;79.448;-3.155;117.868;4.761
1.4850;1000.000;1005.864;80.185;5.917;5.769;79.819;-0.366;117.948;4.761
1.4860;1000.000;1005.183;79.958;5.894;5.746;79.443;-0.515;118.028;4.742
1.4870;1000.000;1005.183;80.185;5.797;5.746;79.443;-0.742;118.108;4.742
1.4880;1000.000;1005.183;80.185;5.689;5.745;79.428;-0.757;118.188;4.741
1.4890;1000.000;1004.793;80.185;5.651;5.745;79.397;-0.788;118.269;4.741
1.4900;1000.000;1004.793;77.767;5.647;5.745;79.397;1.630;118.346;4.741
1.4910;1000.000;1004.793;77.767;5.581;5.745;79.397;1.630;118.424;4.741
1.4920;1000.000;1001.873;77.880;5.415;5.734;79.013;1.133;118.502;4.732
1.4930;1000.000;1001.873;77.880;5.415;5.734;79.013;1.133;118.580;4.732
1.4940;1000.000;997.881;77.880;5.267;5.734;78.699;0.818;118.658;4.732
1.4950;1000.000;997.881;77.880;5.422;5.734;78.699;0.818;118.736;4.732
1.4960;1000.000;997.881;78.523;5.422;5.734;78.699;0.176;118.814;4.732
1.4970;1000.000;997.881;88.610;5.422;5.789;79.459;-9.152;118.903;4.778
1.4980;1000.000;999.050;83.850;5.530;5.789;79.552;-4.298;118.987;4.778
1.4990;1000.000;999.050;84.870;5.562;5.789;79.552;-5.318;119.071;4.778
1.5000;1000.000;999.050;88.610;5.793;5.788;79.537;-9.074;119.160;4.777
1.5010;1000.000;1001.191;84.870;5.831;5.781;79.615;-5.254;119.245;4.771
1.5020;1000.000;1002.360;84.870;5.831;5.781;79.708;-5.162;119.330;4.771
1.5030;1000.000;1002.360;83.850;5.841;5.779;79.678;-4.172;119.414;4.769
1.5040;1000.000;1002.846;83.510;5.832;5.766;79.533;-3.977;119.497;4.758
1.5050;1000.000;1002.846;81.394;5.832;5.766;79.533;-1.861;119.579;4.758
1.5060;1000.000;1003.138;80.752;5.832;5.759;79.465;-1.287;119.659;4.753
1.5070;1000.000;1002.846;80.752;5.728;5.750;79.304;-1.448;119.740;4.745
1.5080;1000.000;1002.846;79.807;5.728;5.750;79.304;-0.503;119.820;4.745
1.5090;1000.000;1003.138;80.034;5.728;5.740;79.190;-0.844;119.900;4.737
1.5100;1000.000;999.926;79.656;5.712;5.740;78.936;-0.720;119.980;4.737
1.5110;1000.000;999.050;80.034;5.693;5.734;78.791;-1.243;120.060;4.732
1.5120;1000.000;999.926;80.034;5.604;5.734;78.860;-1.174;120.140;4.732
1.5130;1000.000;999.050;80.034;5.569;5.740;78.867;-1.167;120.220;4.737
1.5140;1000.000;999.926;80.034;5.604;5.734;78.860;-1.174;120.300;4.732
1.5150;1000.000;999.050;85.739;5.604;5.734;78.791;-6.948;120.385;4.732
1.5160;1000.000;993.111;86.986;5.643;5.766;78.761;-8.225;120.472;4.758
1.5170;1000.000;999.050;86.986;5.643;5.766;79.232;-7.754;120.559;4.758
1.5180;1000.000;999.050;85.739;5.693;5.766;79.232;-6.507;120.645;4.758
1.5190;1000.000;999.050;85.739;5.696;5.812;79.871;-5.868;120.731;4.797
1.5200;1000.000;999.147;79.278;5.696;5.798;79.681;0.403;120.810;4.785
1.5210;1000.000;999.050;77.805;5.907;5.801;79.719;1.914;120.888;4.788
1.5220;1000.000;999.147;77.805;6.040;5.798;79.681;1.876;120.966;4.785
1.5230;1000.000;1000.607;77.805;6.040;5.764;79.325;1.520;121.044;4.757
1.5240;1000.000;1000.607;77.805;6.040;5.764;79.325;1.520;121.121;4.757
1.5250;1000.000;1001.873;82.376;6.040;5.745;79.166;-3.210;121.204;4.741
1.5260;1000.000;1001.873;82.376;5.934;5.715;78.754;-3.622;121.286;4.716
1.5270;1000.000;1003.236;83.472;5.934;5.703;78.693;-4.779;121.370;4.706
1.5280;1000.000;1003.236;86.457;5.921;5.682;78.403;-8.054;121.456;4.689
1.5290;1000.000;994.377;86.457;5.867;5.678;77.650;-8.807;121.543;4.685
1.5300;1000.000;994.377;83.472;5.677;5.682;77.710;-5.762;121.626;4.689
1.5310;1000.000;1002.262;83.472;5.619;5.678;78.266;-5.206;121.709;4.685
1.5320;1000.000;994.377;81.394;5.545;5.678;77.650;-3.744;121.791;4.685
1.5330;1000.000;1002.262;79.505;5.545;5.678;78.266;-1.239;121.870;4.685
1.5340;1000.000;994.377;77.540;5.545;5.678;77.650;0.110;121.948;4.685
1.5350;1000.000;1002.262;77.540;5.545;5.714;78.769;1.229;122.025;4.715
1.5360;1000.000;1002.262;79.505;5.619;5.714;78.769;-0.736;122.105;4.715
1.5370;1000.000;1001.386;81.507;5.745;5.701;78.518;-2.990;122.186;4.705
1.5380;1000.000;999.926;77.540;5.940;5.743;78.982;1.441;122.264;4.739
1.5390;1000.000;1001.386;81.507;5.987;5.732;78.945;-2.563;122.346;4.730
1.5400;1000.000;999.926;81.923;6.154;5.732;78.829;-3.094;122.427;4.730
1.5410;1000.000;1000.413;81.923;6.164;5.706;78.502;-3.421;122.509;4.708
1.5420;1000.000;999.926;83.472;6.189;5.701;78.403;-5.069;122.593;4.705
1.5430;1000.000;999.926;82.452;6.223;5.701;78.403;-4.049;122.675;4.705
1.5440;1000.000;999.926;81.923;6.223;5.697;78.342;-3.581;122.757;4.701
1.5450;1000.000;995.545;81.923;6.189;5.697;77.999;-3.924;122.839;4.701
1.5460;1000.000;995.545;82.452;6.164;5.687;77.862;-4.589;122.922;4.693
1.5470;1000.000;999.536;82.452;5.974;5.687;78.175;-4.277;123.004;4.693
1.5480;1000.000;999.536;82.452;5.632;5.687;78.175;-4.277;123.086;4.693
1.5490;1000.000;999.536;79.732;5.632;5.687;78.175;-1.557;123.166;4.693
1.5500;1000.000;1000.899;79.732;5.632;5.687;78.281;-1.450;123.246;4.693
1.5510;1000.000;999.536;79.732;5.706;5.687;78.175;-1.557;123.326;4.693
1.5520;1000.000;999.536;81.016;5.706;5.684;78.129;-2.887;123.407;4.690
1.5530;1000.000;991.359;77.918;5.706;5.684;77.490;-0.428;123.485;4.690
1.5540;1000.000;991.359;77.918;5.722;5.684;77.490;-0.428;123.563;4.690
1.5550;1000.000;991.359;78.334;5.792;5.682;77.475;-0.859;123.641;4.689
1.5560;1000.000;994.279;81.016;5.817;5.684;77.718;-3.298;123.722;4.690
1.5570;1000.000;994.279;81.016;5.866;5.701;77.960;-3.056;123.803;4.705
1.5580;1000.000;999.147;81.016;5.866;5.701;78.342;-2.674;123.884;4.705
1.5590;1000.000;1001.483;81.961;5.908;5.708;78.617;-3.344;123.966;4.710
1.5600;1000.000;1008.980;81.961;5.908;5.701;79.113;-2.848;124.048;4.705
1.5610;1000.000;1001.483;81.961;5.902;5.701;78.525;-3.436;124.130;4.705
1.5620;1000.000;1000.802;80.790;5.902;5.701;78.472;-2.318;124.211;4.705
1.5630;1000.000;1008.980;73.044;5.885;5.701;79.113;6.069;124.284;4.705
1.5640;1000.000;1000.802;73.044;5.725;5.695;78.380;5.336;124.357;4.699
1.5650;1000.000;1009.661;73.044;5.873;5.691;79.028;5.984;124.430;4.696
1.5660;1000.000;1009.661;73.044;5.725;5.686;78.951;5.907;124.503;4.692
1.5670;1000.000;1005.670;73.044;5.609;5.681;78.578;5.533;124.576;4.688
1.5680;1000.000;1009.661;75.991;5.597;5.666;78.674;2.683;124.652;4.675
1.5690;1000.000;1009.661;86.306;5.500;5.665;78.659;-7.647;124.738;4.674
1.5700;1000.000;1005.670;87.930;5.477;5.665;78.348;-9.582;124.826;4.674
1.5710;1000.000;1005.670;87.930;5.477;5.665;78.348;-9.582;124.914;4.674
1.5720;1000.000;1005.670;86.306;5.477;5.665;78.348;-7.958;125.000;4.674
1.5730;1000.000;1001.873;78.749;5.477;5.665;78.052;-0.697;125.079;4.674
1.5740;1000.000;1000.607;83.925;5.479;5.665;77.954;-5.972;125.163;4.674
1.5750;1000.000;999.926;83.925;5.597;5.665;77.900;-6.025;125.247;4.674
1.5760;1000.000;1000.607;78.749;5.634;5.670;78.030;-0.720;125.326;4.679
1.5770;1000.000;1000.607;71.986;5.634;5.670;78.030;6.043;125.398;4.679
1.5780;1000.000;1001.191;71.986;5.891;5.670;78.075;6.089;125.470;4.679
1.5790;1000.000;1001.873;76.558;5.926;5.657;77.945;1.387;125.546;4.668
1.5800;1000.000;1001.191;78.900;5.926;5.657;77.892;-1.008;125.625;4.668
1.5810;1000.000;1001.386;78.900;5.967;5.670;78.090;-0.810;125.704;4.679
1.5820;1000.000;1003.041;78.900;5.967;5.657;78.036;-0.864;125.783;4.668
1.5830;1000.000;1003.041;81.847;5.926;5.657;78.036;-3.811;125.865;4.668
1.5840;1000.000;1002.262;81.847;5.967;5.651;77.884;-3.963;125.947;4.662
1.5850;1000.000;1001.386;81.847;5.984;5.651;77.816;-4.031;126.028;4.662
1.5860;1000.000;1001.386;81.847;5.984;5.651;77.816;-4.031;126.110;4.662
1.5870;1000.000;1001.386;81.847;5.943;5.651;77.816;-4.031;126.192;4.662
1.5880;1000.000;998.952;81.734;5.725;5.651;77.627;-4.107;126.274;4.662
1.5890;1000.000;998.952;81.734;5.725;5.642;77.505;-4.229;126.356;4.655
1.5900;1000.000;998.952;79.127;5.725;5.632;77.368;-1.759;126.435;4.647
1.5910;1000.000;998.466;78.938;5.725;5.632;77.331;-1.608;126.514;4.647
1.5920;1000.000;998.952;78.938;5.725;5.653;77.657;-1.281;126.593;4.664
1.5930;1000.000;998.952;78.938;5.725;5.663;77.794;-1.144;126.672;4.673
1.5940;1000.000;1000.218;78.938;5.725;5.665;77.923;-1.015;126.750;4.674
1.5950;1000.000;1000.218;78.938;5.638;5.663;77.893;-1.045;126.829;4.673
1.5960;1000.000;1000.218;77.918;5.638;5.665;77.923;0.005;126.907;4.674
1.5970;1000.000;1001.776;77.918;5.759;5.665;78.045;0.126;126.985;4.674
1.5980;1000.000;1005.572;76.558;5.759;5.665;78.340;1.782;127.062;4.674
1.5990;1000.000;1001.776;76.558;5.759;5.668;78.090;1.532;127.138;4.677
1.6000;1000.000;1005.572;76.558;5.830;5.658;78.248;1.691;127.215;4.669
1.6010;1000.000;1005.670;76.558;5.830;5.654;78.195;1.637;127.291;4.665
1.6020;1000.000;1005.670;82.679;5.830;5.658;78.256;-4.423;127.374;4.669
1.6030;1000.000;1014.139;82.679;5.837;5.646;78.745;-3.933;127.457;4.659
1.6040;1000.000;1014.139;82.679;5.837;5.646;78.745;-3.933;127.539;4.659
1.6050;1000.000;1007.325;83.736;5.837;5.646;78.216;-5.520;127.623;4.659
1.6060;1000.000;1007.325;82.679;5.829;5.646;78.216;-4.462;127.706;4.659
1.6070;1000.000;1003.723;82.490;5.793;5.646;77.936;-4.553;127.788;4.659
1.6080;1000.000;1003.723;78.712;5.793;5.646;77.936;-0.775;127.867;4.659
1.6090;1000.000;1003.723;78.031;5.793;5.636;77.799;-0.233;127.945;4.651
1.6100;1000.000;996.032;77.691;5.793;5.636;77.203;-0.489;128.023;4.651
1.6110;1000.000;996.032;75.198;5.829;5.636;77.203;2.005;128.098;4.651
1.6120;1000.000;996.032;75.198;5.760;5.636;77.203;2.005;128.173;4.651
1.6130;1000.000;1000.802;77.691;5.760;5.632;77.512;-0.180;128.251;4.647
1.6140;1000.000;1001.776;77.691;5.774;5.632;77.587;-0.104;128.329;4.647
1.6150;1000.000;1000.802;75.198;5.913;5.636;77.573;2.375;128.404;4.651
1.6160;1000.000;1001.776;75.198;6.009;5.632;77.587;2.389;128.479;4.647
1.6170;1000.000;1003.625;75.198;6.177;5.632;77.730;2.532;128.554;4.647
1.6180;1000.000;1001.776;76.634;6.177;5.640;77.694;1.060;128.631;4.653
1.6190;1000.000;1001.776;76.634;6.177;5.640;77.694;1.060;128.707;4.653
1.6200;1000.000;1001.776;76.634;6.177;5.649;77.831;1.197;128.784;4.662
1.6210;1000.000;997.589;76.822;6.177;5.649;77.506;0.683;128.861;4.662
1.6220;1000.000;1007.617;79.240;6.177;5.659;78.423;-0.818;128.940;4.670
1.6230;1000.000;1007.617;79.240;6.152;5.659;78.423;-0.818;129.019;4.670
1.6240;1000.000;1000.997;79.694;6.152;5.659;77.908;-1.786;129.099;4.670
1.6250;1000.000;1000.997;79.240;6.034;5.649;77.771;-1.470;129.178;4.662
1.6260;1000.000;997.589;79.240;6.034;5.649;77.506;-1.735;129.258;4.662
1.6270;1000.000;1000.997;79.240;6.034;5.643;77.679;-1.561;129.337;4.656
1.6280;1000.000;1000.997;79.240;6.004;5.643;77.679;-1.561;129.416;4.656
1.6290;1000.000;991.456;81.130;5.975;5.643;76.939;-4.191;129.497;4.656
1.6300;1000.000;991.456;81.130;5.975;5.633;76.803;-4.327;129.578;4.648
1.6310;1000.000;991.456;78.183;5.663;5.646;76.984;-1.199;129.657;4.659
1.6320;1000.000;1004.015;80.752;5.596;5.646;77.959;-2.793;129.737;4.659
1.6330;1000.000;1004.015;80.752;5.569;5.646;77.959;-2.793;129.818;4.659
1.6340;1000.000;1004.015;78.183;5.569;5.649;78.005;-0.178;129.896;4.662
1.6350;1000.000;1005.085;78.183;5.569;5.646;78.042;-0.140;129.974;4.659
1.6360;1000.000;1008.493;78.183;5.663;5.623;77.984;-0.198;130.053;4.640
1.6370;1000.000;1005.085;80.752;5.663;5.649;78.088;-2.664;130.133;4.662
1.6380;1000.000;1005.085;80.752;5.766;5.623;77.721;-3.031;130.214;4.640
1.6390;1000.000;1009.661;82.754;5.766;5.649;78.444;-4.310;130.297;4.662
1.6400;1000.000;1009.661;83.019;5.970;5.649;78.444;-4.575;130.380;4.662
1.6410;1000.000;1009.661;83.019;5.995;5.665;78.659;-4.360;130.463;4.674
1.6420;1000.000;1008.006;83.094;5.970;5.665;78.530;-4.564;130.546;4.674
1.6430;1000.000;1008.006;83.094;5.995;5.665;78.530;-4.564;130.629;4.674
1.6440;1000.000;1008.006;80.147;5.995;5.634;78.100;-2.047;130.709;4.649
1.6450;1000.000;1007.909;79.769;5.923;5.665;78.522;-1.247;130.789;4.674
1.6460;1000.000;1003.236;79.769;5.923;5.634;77.731;-2.039;130.869;4.649
1.6470;1000.000;1003.236;78.334;5.673;5.634;77.731;-0.603;130.947;4.649
1.6480;1000.000;999.536;78.787;5.673;5.634;77.444;-1.343;131.026;4.649
1.6490;1000.000;999.536;78.334;5.583;5.634;77.444;-0.890;131.104;4.649
1.6500;1000.000;996.519;78.787;5.583;5.634;77.210;-1.577;131.183;4.649
1.6510;1000.000;999.536;78.334;5.673;5.634;77.444;-0.890;131.261;4.649
1.6520;1000.000;999.536;78.787;5.673;5.616;77.200;-1.587;131.340;4.634
1.6530;1000.000;999.536;78.787;5.809;5.616;77.200;-1.587;131.419;4.634
1.6540;1000.000;1002.554;79.996;5.809;5.615;77.418;-2.578;131.499;4.633
